container_id,container_name,container_type,container_category,location_context,geography,station_name,hall_name,area_name,carrier_name,volume_m3,max_biomass_kg,active,source_container_id,source_official_id,source_org_unit_id
3181,FI-FW-06-B-C04,Small Tanks - Fry,TANK,hall,Faroe Islands,FI-FW-06,FI-FW-06-Hall-B,,,100.00,5000.00,True,,,
3182,FI-FW-06-B-C05,Small Tanks - Fry,TANK,hall,Faroe Islands,FI-FW-06,FI-FW-06-Hall-B,,,100.00,5000.00,True,,,
3183,FI-FW-06-B-C06,Small Tanks - Fry,TANK,hall,Faroe Islands,FI-FW-06,FI-FW-06-Hall-B,,,100.00,5000.00,True,,,
3184,FI-FW-06-B-C07,Small Tanks - Fry,TANK,hall,Faroe Islands,FI-FW-06,FI-FW-06-Hall-B,,,100.00,5000.00,True,,,
3185,FI-FW-06-B-C08,Small Tanks - Fry,TANK,hall,Faroe Islands,FI-FW-06,FI-FW-06-Hall-B,,,100.00,5000.00,True,,,
3186,FI-FW-06-B-C09,Small Tanks - Fry,TANK,hall,Faroe Islands,FI-FW-06,FI-FW-06-Hall-B,,,100.00,5000.00,True,,,
3187,FI-FW-06-B-C10,Small Tanks - Fry,TANK,hall,Faroe Islands,FI-FW-06,FI-FW-06-Hall-B,,,100.00,5000.00,True,,,
3188,FI-FW-06-C-C01,Medium Tanks - Parr,TANK,hall,Faroe Islands,FI-FW-06,FI-FW-06-Hall-C,,,500.00,25000.00,True,,,
3189,FI-FW-06-C-C02,Medium Tanks - Parr,TANK,hall,Faroe Islands,FI-FW-06,FI-FW-06-Hall-C,,,500.00,25000.00,True,,,
3190,FI-FW-06-C-C03,Medium Tanks - Parr,TANK,hall,Faroe Islands,FI-FW-06,FI-FW-06-Hall-C,,,500.00,25000.00,True,,,
3191,FI-FW-06-C-C04,Medium Tanks - Parr,TANK,hall,Faroe Islands,FI-FW-06,FI-FW-06-Hall-C,,,500.00,25000.00,True,,,
3192,FI-FW-06-C-C05,Medium Tanks - Parr,TANK,hall,Faroe Islands,FI-FW-06,FI-FW-06-Hall-C,,,500.00,25000.00,True,,,
3193,FI-FW-06-C-C06,Medium Tanks - Parr,TANK,hall,Faroe Islands,FI-FW-06,FI-FW-06-Hall-C,,,500.00,25000.00,True,,,
3194,FI-FW-06-C-C07,Medium Tanks - Parr,TANK,hall,Faroe Islands,FI-FW-06,FI-FW-06-Hall-C,,,500.00,25000.00,True,,,
3195,FI-FW-06-C-C08,Medium Tanks - Parr,TANK,hall,Faroe Islands,FI-FW-06,FI-FW-06-Hall-C,,,500.00,25000.00,True,,,
3196,FI-FW-06-C-C09,Medium Tanks - Parr,TANK,hall,Faroe Islands,FI-FW-06,FI-FW-06-Hall-C,,,500.00,25000.00,True,,,
3197,FI-FW-06-C-C10,Medium Tanks - Parr,TANK,hall,Faroe Islands,FI-FW-06,FI-FW-06-Hall-C,,,500.00,25000.00,True,,,
3198,FI-FW-06-D-C01,Large Tanks - Smolt,TANK,hall,Faroe Islands,FI-FW-06,FI-FW-06-Hall-D,,,1000.00,50000.00,True,,,
3199,FI-FW-06-D-C02,Large Tanks - Smolt,TANK,hall,Faroe Islands,FI-FW-06,FI-FW-06-Hall-D,,,1000.00,50000.00,True,,,
3200,FI-FW-06-D-C03,Large Tanks - Smolt,TANK,hall,Faroe Islands,FI-FW-06,FI-FW-06-Hall-D,,,1000.00,50000.00,True,,,
3201,FI-FW-06-D-C04,Large Tanks - Smolt,TANK,hall,Faroe Islands,FI-FW-06,FI-FW-06-Hall-D,,,1000.00,50000.00,True,,,
3202,FI-FW-06-D-C05,Large Tanks - Smolt,TANK,hall,Faroe Islands,FI-FW-06,FI-FW-06-Hall-D,,,1000.00,50000.00,True,,,
3203,FI-FW-06-D-C06,Large Tanks - Smolt,TANK,hall,Faroe Islands,FI-FW-06,FI-FW-06-Hall-D,,,1000.00,50000.00,True,,,
3204,FI-FW-06-D-C07,Large Tanks - Smolt,TANK,hall,Faroe Islands,FI-FW-06,FI-FW-06-Hall-D,,,1000.00,50000.00,True,,,
3205,FI-FW-06-D-C08,Large Tanks - Smolt,TANK,hall,Faroe Islands,FI-FW-06,FI-FW-06-Hall-D,,,1000.00,50000.00,True,,,
3206,FI-FW-06-D-C09,Large Tanks - Smolt,TANK,hall,Faroe Islands,FI-FW-06,FI-FW-06-Hall-D,,,1000.00,50000.00,True,,,
3207,FI-FW-06-D-C10,Large Tanks - Smolt,TANK,hall,Faroe Islands,FI-FW-06,FI-FW-06-Hall-D,,,1000.00,50000.00,True,,,
3208,FI-FW-06-E-C01,Pre-Transfer Tanks - Post-Smolt,TANK,hall,Faroe Islands,FI-FW-06,FI-FW-06-Hall-E,,,2000.00,100000.00,True,,,
3209,FI-FW-06-E-C02,Pre-Transfer Tanks - Post-Smolt,TANK,hall,Faroe Islands,FI-FW-06,FI-FW-06-Hall-E,,,2000.00,100000.00,True,,,
3210,FI-FW-06-E-C03,Pre-Transfer Tanks - Post-Smolt,TANK,hall,Faroe Islands,FI-FW-06,FI-FW-06-Hall-E,,,2000.00,100000.00,True,,,
3211,FI-FW-06-E-C04,Pre-Transfer Tanks - Post-Smolt,TANK,hall,Faroe Islands,FI-FW-06,FI-FW-06-Hall-E,,,2000.00,100000.00,True,,,
3212,FI-FW-06-E-C05,Pre-Transfer Tanks - Post-Smolt,TANK,hall,Faroe Islands,FI-FW-06,FI-FW-06-Hall-E,,,2000.00,100000.00,True,,,
3213,FI-FW-06-E-C06,Pre-Transfer Tanks - Post-Smolt,TANK,hall,Faroe Islands,FI-FW-06,FI-FW-06-Hall-E,,,2000.00,100000.00,True,,,
3214,FI-FW-06-E-C07,Pre-Transfer Tanks - Post-Smolt,TANK,hall,Faroe Islands,FI-FW-06,FI-FW-06-Hall-E,,,2000.00,100000.00,True,,,
3215,FI-FW-06-E-C08,Pre-Transfer Tanks - Post-Smolt,TANK,hall,Faroe Islands,FI-FW-06,FI-FW-06-Hall-E,,,2000.00,100000.00,True,,,
3216,FI-FW-06-E-C09,Pre-Transfer Tanks - Post-Smolt,TANK,hall,Faroe Islands,FI-FW-06,FI-FW-06-Hall-E,,,2000.00,100000.00,True,,,
3217,FI-FW-06-E-C10,Pre-Transfer Tanks - Post-Smolt,TANK,hall,Faroe Islands,FI-FW-06,FI-FW-06-Hall-E,,,2000.00,100000.00,True,,,
3218,FI-FW-07-A-C01,Incubation Trays,TRAY,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-A,,,10.00,500.00,True,,,
3219,FI-FW-07-A-C02,Incubation Trays,TRAY,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-A,,,10.00,500.00,True,,,
3220,FI-FW-07-A-C03,Incubation Trays,TRAY,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-A,,,10.00,500.00,True,,,
3221,FI-FW-07-A-C04,Incubation Trays,TRAY,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-A,,,10.00,500.00,True,,,
3222,FI-FW-07-A-C05,Incubation Trays,TRAY,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-A,,,10.00,500.00,True,,,
3223,FI-FW-07-A-C06,Incubation Trays,TRAY,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-A,,,10.00,500.00,True,,,
3224,FI-FW-07-A-C07,Incubation Trays,TRAY,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-A,,,10.00,500.00,True,,,
3225,FI-FW-07-A-C08,Incubation Trays,TRAY,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-A,,,10.00,500.00,True,,,
3226,FI-FW-07-A-C09,Incubation Trays,TRAY,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-A,,,10.00,500.00,True,,,
3227,FI-FW-07-A-C10,Incubation Trays,TRAY,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-A,,,10.00,500.00,True,,,
3228,FI-FW-07-B-C01,Small Tanks - Fry,TANK,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-B,,,100.00,5000.00,True,,,
3229,FI-FW-07-B-C02,Small Tanks - Fry,TANK,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-B,,,100.00,5000.00,True,,,
3230,FI-FW-07-B-C03,Small Tanks - Fry,TANK,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-B,,,100.00,5000.00,True,,,
3231,FI-FW-07-B-C04,Small Tanks - Fry,TANK,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-B,,,100.00,5000.00,True,,,
3232,FI-FW-07-B-C05,Small Tanks - Fry,TANK,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-B,,,100.00,5000.00,True,,,
3233,FI-FW-07-B-C06,Small Tanks - Fry,TANK,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-B,,,100.00,5000.00,True,,,
3234,FI-FW-07-B-C07,Small Tanks - Fry,TANK,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-B,,,100.00,5000.00,True,,,
3235,FI-FW-07-B-C08,Small Tanks - Fry,TANK,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-B,,,100.00,5000.00,True,,,
3236,FI-FW-07-B-C09,Small Tanks - Fry,TANK,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-B,,,100.00,5000.00,True,,,
3237,FI-FW-07-B-C10,Small Tanks - Fry,TANK,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-B,,,100.00,5000.00,True,,,
3238,FI-FW-07-C-C01,Medium Tanks - Parr,TANK,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-C,,,500.00,25000.00,True,,,
3239,FI-FW-07-C-C02,Medium Tanks - Parr,TANK,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-C,,,500.00,25000.00,True,,,
3240,FI-FW-07-C-C03,Medium Tanks - Parr,TANK,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-C,,,500.00,25000.00,True,,,
3241,FI-FW-07-C-C04,Medium Tanks - Parr,TANK,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-C,,,500.00,25000.00,True,,,
3242,FI-FW-07-C-C05,Medium Tanks - Parr,TANK,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-C,,,500.00,25000.00,True,,,
3243,FI-FW-07-C-C06,Medium Tanks - Parr,TANK,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-C,,,500.00,25000.00,True,,,
3244,FI-FW-07-C-C07,Medium Tanks - Parr,TANK,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-C,,,500.00,25000.00,True,,,
3245,FI-FW-07-C-C08,Medium Tanks - Parr,TANK,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-C,,,500.00,25000.00,True,,,
3246,FI-FW-07-C-C09,Medium Tanks - Parr,TANK,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-C,,,500.00,25000.00,True,,,
3247,FI-FW-07-C-C10,Medium Tanks - Parr,TANK,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-C,,,500.00,25000.00,True,,,
3248,FI-FW-07-D-C01,Large Tanks - Smolt,TANK,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-D,,,1000.00,50000.00,True,,,
3249,FI-FW-07-D-C02,Large Tanks - Smolt,TANK,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-D,,,1000.00,50000.00,True,,,
3250,FI-FW-07-D-C03,Large Tanks - Smolt,TANK,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-D,,,1000.00,50000.00,True,,,
3251,FI-FW-07-D-C04,Large Tanks - Smolt,TANK,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-D,,,1000.00,50000.00,True,,,
3252,FI-FW-07-D-C05,Large Tanks - Smolt,TANK,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-D,,,1000.00,50000.00,True,,,
3253,FI-FW-07-D-C06,Large Tanks - Smolt,TANK,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-D,,,1000.00,50000.00,True,,,
3254,FI-FW-07-D-C07,Large Tanks - Smolt,TANK,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-D,,,1000.00,50000.00,True,,,
3255,FI-FW-07-D-C08,Large Tanks - Smolt,TANK,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-D,,,1000.00,50000.00,True,,,
3256,FI-FW-07-D-C09,Large Tanks - Smolt,TANK,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-D,,,1000.00,50000.00,True,,,
3257,FI-FW-07-D-C10,Large Tanks - Smolt,TANK,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-D,,,1000.00,50000.00,True,,,
3258,FI-FW-07-E-C01,Pre-Transfer Tanks - Post-Smolt,TANK,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-E,,,2000.00,100000.00,True,,,
3259,FI-FW-07-E-C02,Pre-Transfer Tanks - Post-Smolt,TANK,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-E,,,2000.00,100000.00,True,,,
3260,FI-FW-07-E-C03,Pre-Transfer Tanks - Post-Smolt,TANK,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-E,,,2000.00,100000.00,True,,,
3261,FI-FW-07-E-C04,Pre-Transfer Tanks - Post-Smolt,TANK,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-E,,,2000.00,100000.00,True,,,
3262,FI-FW-07-E-C05,Pre-Transfer Tanks - Post-Smolt,TANK,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-E,,,2000.00,100000.00,True,,,
3263,FI-FW-07-E-C06,Pre-Transfer Tanks - Post-Smolt,TANK,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-E,,,2000.00,100000.00,True,,,
3264,FI-FW-07-E-C07,Pre-Transfer Tanks - Post-Smolt,TANK,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-E,,,2000.00,100000.00,True,,,
3265,FI-FW-07-E-C08,Pre-Transfer Tanks - Post-Smolt,TANK,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-E,,,2000.00,100000.00,True,,,
3266,FI-FW-07-E-C09,Pre-Transfer Tanks - Post-Smolt,TANK,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-E,,,2000.00,100000.00,True,,,
3267,FI-FW-07-E-C10,Pre-Transfer Tanks - Post-Smolt,TANK,hall,Faroe Islands,FI-FW-07,FI-FW-07-Hall-E,,,2000.00,100000.00,True,,,
3268,FI-FW-08-A-C01,Incubation Trays,TRAY,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-A,,,10.00,500.00,True,,,
3269,FI-FW-08-A-C02,Incubation Trays,TRAY,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-A,,,10.00,500.00,True,,,
3270,FI-FW-08-A-C03,Incubation Trays,TRAY,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-A,,,10.00,500.00,True,,,
3271,FI-FW-08-A-C04,Incubation Trays,TRAY,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-A,,,10.00,500.00,True,,,
3272,FI-FW-08-A-C05,Incubation Trays,TRAY,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-A,,,10.00,500.00,True,,,
3273,FI-FW-08-A-C06,Incubation Trays,TRAY,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-A,,,10.00,500.00,True,,,
3274,FI-FW-08-A-C07,Incubation Trays,TRAY,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-A,,,10.00,500.00,True,,,
3275,FI-FW-08-A-C08,Incubation Trays,TRAY,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-A,,,10.00,500.00,True,,,
3276,FI-FW-08-A-C09,Incubation Trays,TRAY,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-A,,,10.00,500.00,True,,,
3277,FI-FW-08-A-C10,Incubation Trays,TRAY,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-A,,,10.00,500.00,True,,,
3278,FI-FW-08-B-C01,Small Tanks - Fry,TANK,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-B,,,100.00,5000.00,True,,,
3279,FI-FW-08-B-C02,Small Tanks - Fry,TANK,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-B,,,100.00,5000.00,True,,,
3280,FI-FW-08-B-C03,Small Tanks - Fry,TANK,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-B,,,100.00,5000.00,True,,,
3281,FI-FW-08-B-C04,Small Tanks - Fry,TANK,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-B,,,100.00,5000.00,True,,,
3282,FI-FW-08-B-C05,Small Tanks - Fry,TANK,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-B,,,100.00,5000.00,True,,,
3283,FI-FW-08-B-C06,Small Tanks - Fry,TANK,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-B,,,100.00,5000.00,True,,,
3284,FI-FW-08-B-C07,Small Tanks - Fry,TANK,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-B,,,100.00,5000.00,True,,,
3285,FI-FW-08-B-C08,Small Tanks - Fry,TANK,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-B,,,100.00,5000.00,True,,,
3286,FI-FW-08-B-C09,Small Tanks - Fry,TANK,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-B,,,100.00,5000.00,True,,,
3287,FI-FW-08-B-C10,Small Tanks - Fry,TANK,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-B,,,100.00,5000.00,True,,,
3288,FI-FW-08-C-C01,Medium Tanks - Parr,TANK,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-C,,,500.00,25000.00,True,,,
3289,FI-FW-08-C-C02,Medium Tanks - Parr,TANK,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-C,,,500.00,25000.00,True,,,
3290,FI-FW-08-C-C03,Medium Tanks - Parr,TANK,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-C,,,500.00,25000.00,True,,,
3291,FI-FW-08-C-C04,Medium Tanks - Parr,TANK,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-C,,,500.00,25000.00,True,,,
3292,FI-FW-08-C-C05,Medium Tanks - Parr,TANK,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-C,,,500.00,25000.00,True,,,
3293,FI-FW-08-C-C06,Medium Tanks - Parr,TANK,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-C,,,500.00,25000.00,True,,,
3294,FI-FW-08-C-C07,Medium Tanks - Parr,TANK,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-C,,,500.00,25000.00,True,,,
3295,FI-FW-08-C-C08,Medium Tanks - Parr,TANK,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-C,,,500.00,25000.00,True,,,
3296,FI-FW-08-C-C09,Medium Tanks - Parr,TANK,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-C,,,500.00,25000.00,True,,,
3297,FI-FW-08-C-C10,Medium Tanks - Parr,TANK,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-C,,,500.00,25000.00,True,,,
3298,FI-FW-08-D-C01,Large Tanks - Smolt,TANK,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-D,,,1000.00,50000.00,True,,,
3299,FI-FW-08-D-C02,Large Tanks - Smolt,TANK,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-D,,,1000.00,50000.00,True,,,
3300,FI-FW-08-D-C03,Large Tanks - Smolt,TANK,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-D,,,1000.00,50000.00,True,,,
3301,FI-FW-08-D-C04,Large Tanks - Smolt,TANK,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-D,,,1000.00,50000.00,True,,,
3302,FI-FW-08-D-C05,Large Tanks - Smolt,TANK,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-D,,,1000.00,50000.00,True,,,
3303,FI-FW-08-D-C06,Large Tanks - Smolt,TANK,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-D,,,1000.00,50000.00,True,,,
3304,FI-FW-08-D-C07,Large Tanks - Smolt,TANK,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-D,,,1000.00,50000.00,True,,,
3305,FI-FW-08-D-C08,Large Tanks - Smolt,TANK,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-D,,,1000.00,50000.00,True,,,
3306,FI-FW-08-D-C09,Large Tanks - Smolt,TANK,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-D,,,1000.00,50000.00,True,,,
3307,FI-FW-08-D-C10,Large Tanks - Smolt,TANK,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-D,,,1000.00,50000.00,True,,,
3308,FI-FW-08-E-C01,Pre-Transfer Tanks - Post-Smolt,TANK,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-E,,,2000.00,100000.00,True,,,
3309,FI-FW-08-E-C02,Pre-Transfer Tanks - Post-Smolt,TANK,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-E,,,2000.00,100000.00,True,,,
3310,FI-FW-08-E-C03,Pre-Transfer Tanks - Post-Smolt,TANK,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-E,,,2000.00,100000.00,True,,,
3311,FI-FW-08-E-C04,Pre-Transfer Tanks - Post-Smolt,TANK,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-E,,,2000.00,100000.00,True,,,
3312,FI-FW-08-E-C05,Pre-Transfer Tanks - Post-Smolt,TANK,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-E,,,2000.00,100000.00,True,,,
3313,FI-FW-08-E-C06,Pre-Transfer Tanks - Post-Smolt,TANK,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-E,,,2000.00,100000.00,True,,,
3314,FI-FW-08-E-C07,Pre-Transfer Tanks - Post-Smolt,TANK,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-E,,,2000.00,100000.00,True,,,
3315,FI-FW-08-E-C08,Pre-Transfer Tanks - Post-Smolt,TANK,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-E,,,2000.00,100000.00,True,,,
3316,FI-FW-08-E-C09,Pre-Transfer Tanks - Post-Smolt,TANK,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-E,,,2000.00,100000.00,True,,,
3317,FI-FW-08-E-C10,Pre-Transfer Tanks - Post-Smolt,TANK,hall,Faroe Islands,FI-FW-08,FI-FW-08-Hall-E,,,2000.00,100000.00,True,,,
3318,FI-FW-09-A-C01,Incubation Trays,TRAY,hall,Faroe Islands,FI-FW-09,FI-FW-09-Hall-A,,,10.00,500.00,True,,,
3319,FI-FW-09-A-C02,Incubation Trays,TRAY,hall,Faroe Islands,FI-FW-09,FI-FW-09-Hall-A,,,10.00,500.00,True,,,
3320,FI-FW-09-A-C03,Incubation Trays,TRAY,hall,Faroe Islands,FI-FW-09,FI-FW-09-Hall-A,,,10.00,500.00,True,,,
3321,FI-FW-09-A-C04,Incubation Trays,TRAY,hall,Faroe Islands,FI-FW-09,FI-FW-09-Hall-A,,,10.00,500.00,True,,,
3322,FI-FW-09-A-C05,Incubation Trays,TRAY,hall,Faroe Islands,FI-FW-09,FI-FW-09-Hall-A,,,10.00,500.00,True,,,
3323,FI-FW-09-A-C06,Incubation Trays,TRAY,hall,Faroe Islands,FI-FW-09,FI-FW-09-Hall-A,,,10.00,500.00,True,,,
3324,FI-FW-09-A-C07,Incubation Trays,TRAY,hall,Faroe Islands,FI-FW-09,FI-FW-09-Hall-A,,,10.00,500.00,True,,,
3325,FI-FW-09-A-C08,Incubation Trays,TRAY,hall,Faroe Islands,FI-FW-09,FI-FW-09-Hall-A,,,10.00,500.00,True,,,
3326,FI-FW-09-A-C09,Incubation Trays,TRAY,hall,Faroe Islands,FI-FW-09,FI-FW-09-Hall-A,,,10.00,500.00,True,,,
3327,FI-FW-09-A-C10,Incubation Trays,TRAY,hall,Faroe Islands,FI-FW-09,FI-FW-09-Hall-A,,,10.00,500.00,True,,,
3328,FI-FW-09-B-C01,Small Tanks - Fry,TANK,hall,Faroe Islands,FI-FW-09,FI-FW-09-Hall-B,,,100.00,5000.00,True,,,
3329,FI-FW-09-B-C02,Small Tanks - Fry,TANK,hall,Faroe Islands,FI-FW-09,FI-FW-09-Hall-B,,,100.00,5000.00,True,,,
3330,FI-FW-09-B-C03,Small Tanks - Fry,TANK,hall,Faroe Islands,FI-FW-09,FI-FW-09-Hall-B,,,100.00,5000.00,True,,,
3331,FI-FW-09-B-C04,Small Tanks - Fry,TANK,hall,Faroe Islands,FI-FW-09,FI-FW-09-Hall-B,,,100.00,5000.00,True,,,
3332,FI-FW-09-B-C05,Small Tanks - Fry,TANK,hall,Faroe Islands,FI-FW-09,FI-FW-09-Hall-B,,,100.00,5000.00,True,,,
3333,FI-FW-09-B-C06,Small Tanks - Fry,TANK,hall,Faroe Islands,FI-FW-09,FI-FW-09-Hall-B,,,100.00,5000.00,True,,,
3334,FI-FW-09-B-C07,Small Tanks - Fry,TANK,hall,Faroe Islands,FI-FW-09,FI-FW-09-Hall-B,,,100.00,5000.00,True,,,
3335,FI-FW-09-B-C08,Small Tanks - Fry,TANK,hall,Faroe Islands,FI-FW-09,FI-FW-09-Hall-B,,,100.00,5000.00,True,,,
3336,FI-FW-09-B-C09,Small Tanks - Fry,TANK,hall,Faroe Islands,FI-FW-09,FI-FW-09-Hall-B,,,100.00,5000.00,True,,,
3337,FI-FW-09-B-C10,Small Tanks - Fry,TANK,hall,Faroe Islands,FI-FW-09,FI-FW-09-Hall-B,,,100.00,5000.00,True,,,
3338,FI-FW-09-C-C01,Medium Tanks - Parr,TANK,hall,Faroe Islands,FI-FW-09,FI-FW-09-Hall-C,,,500.00,25000.00,True,,,
3339,FI-FW-09-C-C02,Medium Tanks - Parr,TANK,hall,Faroe Islands,FI-FW-09,FI-FW-09-Hall-C,,,500.00,25000.00,True,,,
3340,FI-FW-09-C-C03,Medium Tanks - Parr,TANK,hall,Faroe Islands,FI-FW-09,FI-FW-09-Hall-C,,,500.00,25000.00,True,,,
3341,FI-FW-09-C-C04,Medium Tanks - Parr,TANK,hall,Faroe Islands,FI-FW-09,FI-FW-09-Hall-C,,,500.00,25000.00,True,,,
3342,FI-FW-09-C-C05,Medium Tanks - Parr,TANK,hall,Faroe Islands,FI-FW-09,FI-FW-09-Hall-C,,,500.00,25000.00,True,,,
3343,FI-FW-09-C-C06,Medium Tanks - Parr,TANK,hall,Faroe Islands,FI-FW-09,FI-FW-09-Hall-C,,,500.00,25000.00,True,,,
3344,FI-FW-09-C-C07,Medium Tanks - Parr,TANK,hall,Faroe Islands,FI-FW-09,FI-FW-09-Hall-C,,,500.00,25000.00,True,,,
3345,FI-FW-09-C-C08,Medium Tanks - Parr,TANK,hall,Faroe Islands,FI-FW-09,FI-FW-09-Hall-C,,,500.00,25000.00,True,,,
3346,FI-FW-09-C-C09,Medium Tanks - Parr,TANK,hall,Faroe Islands,FI-FW-09,FI-FW-09-Hall-C,,,500.00,25000.00,True,,,
3347,FI-FW-09-C-C10,Medium Tanks - Parr,TANK,hall,Faroe Islands,FI-FW-09,FI-FW-09-Hall-C,,,500.00,25000.00,True,,,
3348,FI-FW-09-D-C01,Large Tanks - Smolt,TANK,hall,Faroe Islands,FI-FW-09,FI-FW-09-Hall-D,,,1000.00,50000.00,True,,,
3349,FI-FW-09-D-C02,Large Tanks - Smolt,TANK,hall,Faroe Islands,FI-FW-09,FI-FW-09-Hall-D,,,1000.00,50000.00,True,,,
